session_id,customer_id,session_date,page_views,time_spent_seconds,cart_abandoned,support_tickets
SESS_001621,CUST_00246,2025-06-27,4,143,False,0
SESS_001622,CUST_00258,2025-06-27,11,612,False,0
SESS_001623,CUST_00092,2025-06-28,9,341,True,0
SESS_001624,CUST_00132,2025-06-28,2,212,False,0
SESS_001625,CUST_00171,2025-06-28,14,253,False,0
SESS_001626,CUST_00221,2025-06-28,4,19,False,0
SESS_001627,CUST_00222,2025-06-28,10,164,True,0
SESS_001628,CUST_00270,2025-06-28,14,744,False,0
SESS_001629,CUST_00281,2025-06-28,5,87,True,0
SESS_001630,CUST_00316,2025-06-28,22,449,False,0
SESS_001631,CUST_00086,2025-06-29,1,68,False,0
SESS_001632,CUST_00230,2025-06-29,20,347,False,0
SESS_001633,CUST_00310,2025-06-29,14,824,False,0
SESS_001634,CUST_00315,2025-06-29,18,769,False,0
SESS_001635,CUST_00119,2025-06-30,11,461,True,0
SESS_001636,CUST_00131,2025-06-30,1,30,False,0
SESS_001637,CUST_00292,2025-06-30,4,296,True,1
SESS_001638,CUST_00315,2025-06-30,7,188,True,0
SESS_001639,CUST_00144,2025-07-01,2,69,False,0
SESS_001640,CUST_00199,2025-07-01,6,349,True,0
SESS_001641,CUST_00117,2025-07-02,1,122,False,0
SESS_001642,CUST_00225,2025-07-02,1,168,False,1
SESS_001643,CUST_00276,2025-07-02,9,99,True,0
SESS_001644,CUST_00280,2025-07-02,22,221,False,0
SESS_001645,CUST_00293,2025-07-02,1,220,False,0
SESS_001646,CUST_00298,2025-07-02,1,49,False,0
SESS_001647,CUST_00308,2025-07-02,21,631,False,1
SESS_001648,CUST_00309,2025-07-02,8,645,False,0
SESS_001649,CUST_00312,2025-07-02,20,486,False,0
SESS_001650,CUST_00077,2025-07-03,4,216,False,0
SESS_001651,CUST_00093,2025-07-03,2,18,False,0
SESS_001652,CUST_00202,2025-07-03,1,223,False,0
SESS_001653,CUST_00235,2025-07-03,7,386,True,0
SESS_001654,CUST_00249,2025-07-03,16,210,False,0
SESS_001655,CUST_00311,2025-07-03,21,618,False,1
SESS_001656,CUST_00318,2025-07-03,3,145,False,0
SESS_001657,CUST_00024,2025-07-04,5,360,True,0
SESS_001658,CUST_00037,2025-07-04,1,101,False,0
SESS_001659,CUST_00046,2025-07-04,3,174,False,0
SESS_001660,CUST_00059,2025-07-04,1,136,False,0
SESS_001661,CUST_00243,2025-07-04,9,567,False,0
SESS_001662,CUST_00268,2025-07-04,13,184,False,0
SESS_001663,CUST_00277,2025-07-04,1,149,False,0
SESS_001664,CUST_00318,2025-07-04,21,437,False,0
SESS_001665,CUST_00321,2025-07-04,11,759,False,0
SESS_001666,CUST_00030,2025-07-05,11,375,True,0
SESS_001667,CUST_00116,2025-07-05,10,243,True,0
SESS_001668,CUST_00126,2025-07-05,1,227,False,0
SESS_001669,CUST_00178,2025-07-05,2,112,False,0
SESS_001670,CUST_00193,2025-07-05,3,36,False,0
SESS_001671,CUST_00214,2025-07-05,6,390,False,0
SESS_001672,CUST_00258,2025-07-05,12,784,False,0
SESS_001673,CUST_00279,2025-07-05,6,931,False,0
SESS_001674,CUST_00282,2025-07-05,22,470,False,0
SESS_001675,CUST_00303,2025-07-05,20,326,False,0
SESS_001676,CUST_00304,2025-07-05,6,306,True,0
SESS_001677,CUST_00320,2025-07-05,8,598,False,0
SESS_001678,CUST_00008,2025-07-06,3,177,False,0
SESS_001679,CUST_00194,2025-07-06,11,351,True,0
SESS_001680,CUST_00221,2025-07-06,2,68,False,0
SESS_001681,CUST_00246,2025-07-06,22,864,False,1
SESS_001682,CUST_00249,2025-07-06,7,258,False,0
SESS_001683,CUST_00279,2025-07-06,1,189,False,0
SESS_001684,CUST_00288,2025-07-06,14,555,False,0
SESS_001685,CUST_00296,2025-07-06,11,138,True,0
SESS_001686,CUST_00306,2025-07-06,16,946,False,0
SESS_001687,CUST_00313,2025-07-06,11,427,True,0
SESS_001688,CUST_00009,2025-07-07,6,55,False,0
SESS_001689,CUST_00011,2025-07-07,21,511,False,0
SESS_001690,CUST_00246,2025-07-07,3,161,False,0
SESS_001691,CUST_00268,2025-07-07,7,505,False,0
SESS_001692,CUST_00268,2025-07-07,6,401,False,0
SESS_001693,CUST_00279,2025-07-07,18,861,False,1
SESS_001694,CUST_00304,2025-07-07,3,79,False,0
SESS_001695,CUST_00325,2025-07-07,3,26,False,0
SESS_001696,CUST_00326,2025-07-07,20,799,False,0
SESS_001697,CUST_00122,2025-07-08,2,77,False,0
SESS_001698,CUST_00149,2025-07-08,1,37,False,0
SESS_001699,CUST_00156,2025-07-08,1,98,False,0
SESS_001700,CUST_00205,2025-07-08,12,718,False,0
SESS_001701,CUST_00205,2025-07-08,3,133,True,0
SESS_001702,CUST_00220,2025-07-08,1,52,False,0
SESS_001703,CUST_00247,2025-07-08,21,585,False,0
SESS_001704,CUST_00310,2025-07-08,12,390,True,0
SESS_001705,CUST_00317,2025-07-08,16,701,False,1
SESS_001706,CUST_00325,2025-07-08,19,662,False,0
SESS_001707,CUST_00106,2025-07-09,12,157,True,0
SESS_001708,CUST_00220,2025-07-09,3,255,True,0
SESS_001709,CUST_00265,2025-07-09,6,276,True,0
SESS_001710,CUST_00270,2025-07-09,15,540,False,0
SESS_001711,CUST_00282,2025-07-09,15,327,False,0
SESS_001712,CUST_00292,2025-07-09,6,270,True,0
SESS_001713,CUST_00303,2025-07-09,6,147,True,0
SESS_001714,CUST_00308,2025-07-09,21,347,False,0
SESS_001715,CUST_00001,2025-07-10,8,255,False,0
SESS_001716,CUST_00134,2025-07-10,1,20,False,0
SESS_001717,CUST_00200,2025-07-10,7,431,True,0
SESS_001718,CUST_00290,2025-07-10,1,223,False,0
SESS_001719,CUST_00319,2025-07-10,8,495,False,0
SESS_001720,CUST_00074,2025-07-11,6,91,False,0
SESS_001721,CUST_00105,2025-07-11,1,168,False,0
SESS_001722,CUST_00305,2025-07-11,6,282,True,0
SESS_001723,CUST_00317,2025-07-11,1,173,False,0
SESS_001724,CUST_00320,2025-07-11,2,20,False,0
SESS_001725,CUST_00242,2025-07-12,1,109,False,0
SESS_001726,CUST_00311,2025-07-12,13,316,True,0
SESS_001727,CUST_00100,2025-07-13,9,172,True,0
SESS_001728,CUST_00175,2025-07-13,2,162,False,0
SESS_001729,CUST_00234,2025-07-13,1,230,False,0
SESS_001730,CUST_00290,2025-07-13,1,80,False,0
SESS_001731,CUST_00290,2025-07-13,2,165,False,0
SESS_001732,CUST_00323,2025-07-13,12,940,False,0
SESS_001733,CUST_00325,2025-07-13,8,193,True,0
SESS_001734,CUST_00328,2025-07-13,5,76,True,0
SESS_001735,CUST_00331,2025-07-13,3,76,False,0
SESS_001736,CUST_00043,2025-07-14,4,236,False,0
SESS_001737,CUST_00122,2025-07-14,4,38,False,0
SESS_001738,CUST_00142,2025-07-14,2,48,False,0
SESS_001739,CUST_00202,2025-07-14,2,21,False,0
SESS_001740,CUST_00236,2025-07-14,6,341,True,0
SESS_001741,CUST_00238,2025-07-14,3,450,True,0
SESS_001742,CUST_00251,2025-07-14,2,111,False,0
SESS_001743,CUST_00274,2025-07-14,1,231,False,0
SESS_001744,CUST_00287,2025-07-14,15,688,False,0
SESS_001745,CUST_00316,2025-07-14,9,319,True,0
SESS_001746,CUST_00326,2025-07-14,7,516,False,0
SESS_001747,CUST_00329,2025-07-14,2,132,False,0
SESS_001748,CUST_00330,2025-07-14,20,674,False,0
SESS_001749,CUST_00330,2025-07-14,13,340,True,0
SESS_001750,CUST_00157,2025-07-15,2,200,False,0
SESS_001751,CUST_00160,2025-07-15,5,85,True,0
SESS_001752,CUST_00171,2025-07-15,14,884,False,0
SESS_001753,CUST_00187,2025-07-15,3,193,False,0
SESS_001754,CUST_00219,2025-07-15,5,330,True,0
SESS_001755,CUST_00222,2025-07-15,1,183,False,0
SESS_001756,CUST_00232,2025-07-15,8,730,False,0
SESS_001757,CUST_00282,2025-07-15,8,596,False,0
SESS_001758,CUST_00324,2025-07-15,10,909,False,0
SESS_001759,CUST_00325,2025-07-15,3,121,False,0
SESS_001760,CUST_00327,2025-07-15,3,197,True,0
SESS_001761,CUST_00332,2025-07-15,13,927,False,0
SESS_001762,CUST_00001,2025-07-16,1,76,False,0
SESS_001763,CUST_00065,2025-07-16,1,18,False,1
SESS_001764,CUST_00071,2025-07-16,1,93,False,0
SESS_001765,CUST_00087,2025-07-16,1,117,False,0
SESS_001766,CUST_00126,2025-07-16,1,74,False,0
SESS_001767,CUST_00162,2025-07-16,4,175,False,0
SESS_001768,CUST_00214,2025-07-16,21,271,False,0
SESS_001769,CUST_00236,2025-07-16,10,364,True,0
SESS_001770,CUST_00256,2025-07-16,13,241,True,0
SESS_001771,CUST_00258,2025-07-16,17,597,False,0
SESS_001772,CUST_00282,2025-07-16,1,66,False,0
SESS_001773,CUST_00285,2025-07-16,1,152,False,0
SESS_001774,CUST_00328,2025-07-16,5,831,False,0
SESS_001775,CUST_00088,2025-07-17,1,213,False,1
SESS_001776,CUST_00171,2025-07-17,8,935,False,0
SESS_001777,CUST_00205,2025-07-17,1,29,False,0
SESS_001778,CUST_00229,2025-07-17,4,218,False,0
SESS_001779,CUST_00242,2025-07-17,4,173,False,0
SESS_001780,CUST_00270,2025-07-17,19,527,False,0
SESS_001781,CUST_00273,2025-07-17,3,227,True,0
SESS_001782,CUST_00314,2025-07-17,20,622,False,0
SESS_001783,CUST_00110,2025-07-18,19,327,False,0
SESS_001784,CUST_00200,2025-07-18,2,231,False,0
SESS_001785,CUST_00331,2025-07-18,8,932,False,0
SESS_001786,CUST_00056,2025-07-19,12,265,True,0
SESS_001787,CUST_00063,2025-07-19,1,186,False,0
SESS_001788,CUST_00123,2025-07-19,6,174,True,0
SESS_001789,CUST_00151,2025-07-19,4,215,False,0
SESS_001790,CUST_00173,2025-07-19,12,127,True,0
SESS_001791,CUST_00195,2025-07-19,4,133,True,0
SESS_001792,CUST_00237,2025-07-19,4,23,False,0
SESS_001793,CUST_00242,2025-07-19,6,67,False,0
SESS_001794,CUST_00262,2025-07-19,2,144,False,0
SESS_001795,CUST_00277,2025-07-19,2,39,False,0
SESS_001796,CUST_00293,2025-07-19,8,285,True,0
SESS_001797,CUST_00294,2025-07-19,17,856,False,0
SESS_001798,CUST_00297,2025-07-19,14,827,False,0
SESS_001799,CUST_00304,2025-07-19,1,207,False,0
SESS_001800,CUST_00335,2025-07-19,3,189,False,0
SESS_001801,CUST_00012,2025-07-20,2,165,False,0
SESS_001802,CUST_00034,2025-07-20,2,39,False,0
SESS_001803,CUST_00051,2025-07-20,1,41,False,0
SESS_001804,CUST_00103,2025-07-20,7,357,True,0
SESS_001805,CUST_00171,2025-07-20,16,836,False,0
SESS_001806,CUST_00231,2025-07-20,9,391,True,0
SESS_001807,CUST_00256,2025-07-20,6,116,False,0
SESS_001808,CUST_00308,2025-07-20,10,605,False,0
SESS_001809,CUST_00324,2025-07-20,12,729,False,0
SESS_001810,CUST_00327,2025-07-20,16,279,False,0
SESS_001811,CUST_00336,2025-07-20,22,881,False,0
SESS_001812,CUST_00105,2025-07-21,1,164,False,0
SESS_001813,CUST_00234,2025-07-21,15,788,False,0
SESS_001814,CUST_00258,2025-07-21,13,535,False,0
SESS_001815,CUST_00268,2025-07-21,8,905,False,0
SESS_001816,CUST_00282,2025-07-21,7,250,False,0
SESS_001817,CUST_00333,2025-07-21,10,462,False,0
SESS_001818,CUST_00029,2025-07-22,1,188,False,0
SESS_001819,CUST_00145,2025-07-22,3,218,False,0
SESS_001820,CUST_00214,2025-07-22,19,350,False,0
SESS_001821,CUST_00270,2025-07-22,20,340,False,0
SESS_001822,CUST_00303,2025-07-22,6,207,False,0
SESS_001823,CUST_00307,2025-07-22,6,62,False,0
SESS_001824,CUST_00320,2025-07-22,6,105,False,0
SESS_001825,CUST_00110,2025-07-23,5,364,False,0
SESS_001826,CUST_00177,2025-07-23,2,210,False,0
SESS_001827,CUST_00225,2025-07-23,16,910,False,0
SESS_001828,CUST_00258,2025-07-23,4,230,False,0
SESS_001829,CUST_00297,2025-07-23,7,332,False,0
SESS_001830,CUST_00306,2025-07-23,11,299,False,0
SESS_001831,CUST_00307,2025-07-23,1,168,False,0
SESS_001832,CUST_00324,2025-07-23,4,99,False,0
SESS_001833,CUST_00125,2025-07-24,4,64,False,0
SESS_001834,CUST_00164,2025-07-24,16,854,False,0
SESS_001835,CUST_00171,2025-07-24,12,395,True,0
SESS_001836,CUST_00225,2025-07-24,12,317,True,0
SESS_001837,CUST_00305,2025-07-24,7,408,True,0
SESS_001838,CUST_00329,2025-07-24,14,804,False,0
SESS_001839,CUST_00335,2025-07-24,16,668,False,0
SESS_001840,CUST_00335,2025-07-24,3,273,True,0
SESS_001841,CUST_00337,2025-07-24,1,235,False,0
SESS_001842,CUST_00339,2025-07-24,11,891,False,0
SESS_001843,CUST_00340,2025-07-24,7,451,False,0
SESS_001844,CUST_00102,2025-07-25,2,170,False,0
SESS_001845,CUST_00111,2025-07-25,3,40,False,0
SESS_001846,CUST_00121,2025-07-25,16,917,False,0
SESS_001847,CUST_00168,2025-07-25,4,410,True,0
SESS_001848,CUST_00211,2025-07-25,9,186,True,0
SESS_001849,CUST_00254,2025-07-25,10,781,False,0
SESS_001850,CUST_00283,2025-07-25,12,466,True,0
SESS_001851,CUST_00294,2025-07-25,1,146,False,0
SESS_001852,CUST_00334,2025-07-25,8,689,False,0
SESS_001853,CUST_00343,2025-07-25,12,322,False,0
SESS_001854,CUST_00344,2025-07-25,13,356,False,0
SESS_001855,CUST_00278,2025-07-26,1,218,False,0
SESS_001856,CUST_00281,2025-07-26,4,85,False,0
SESS_001857,CUST_00308,2025-07-26,7,519,False,0
SESS_001858,CUST_00313,2025-07-26,18,743,False,0
SESS_001859,CUST_00001,2025-07-27,1,59,False,0
SESS_001860,CUST_00027,2025-07-27,19,263,False,0
SESS_001861,CUST_00071,2025-07-27,3,139,False,0
SESS_001862,CUST_00208,2025-07-27,7,244,True,0
SESS_001863,CUST_00324,2025-07-27,6,58,False,0
SESS_001864,CUST_00337,2025-07-27,14,585,False,0
SESS_001865,CUST_00346,2025-07-27,17,910,False,1
SESS_001866,CUST_00082,2025-07-28,21,520,False,0
SESS_001867,CUST_00275,2025-07-28,2,94,False,0
SESS_001868,CUST_00306,2025-07-28,2,232,False,0
SESS_001869,CUST_00307,2025-07-28,1,27,False,0
SESS_001870,CUST_00340,2025-07-28,3,127,False,0
SESS_001871,CUST_00347,2025-07-28,6,559,False,0
SESS_001872,CUST_00087,2025-07-29,13,299,True,0
SESS_001873,CUST_00099,2025-07-29,1,201,False,0
SESS_001874,CUST_00245,2025-07-29,15,945,False,0
SESS_001875,CUST_00247,2025-07-29,21,508,False,0
SESS_001876,CUST_00247,2025-07-29,18,642,False,1
SESS_001877,CUST_00264,2025-07-29,2,87,False,0
SESS_001878,CUST_00272,2025-07-29,10,175,True,0
SESS_001879,CUST_00286,2025-07-29,17,677,False,0
SESS_001880,CUST_00303,2025-07-29,3,49,False,0
SESS_001881,CUST_00322,2025-07-29,6,122,True,0
SESS_001882,CUST_00024,2025-07-30,2,230,False,0
SESS_001883,CUST_00079,2025-07-30,6,55,False,0
SESS_001884,CUST_00088,2025-07-30,1,17,False,0
SESS_001885,CUST_00105,2025-07-30,17,227,False,0
SESS_001886,CUST_00107,2025-07-30,3,330,True,0
SESS_001887,CUST_00113,2025-07-30,3,84,False,0
SESS_001888,CUST_00117,2025-07-30,3,95,True,0
SESS_001889,CUST_00145,2025-07-30,13,879,False,0
SESS_001890,CUST_00163,2025-07-30,2,65,False,0
SESS_001891,CUST_00246,2025-07-30,7,221,True,0
SESS_001892,CUST_00287,2025-07-30,21,513,False,0
SESS_001893,CUST_00305,2025-07-30,1,227,False,0
SESS_001894,CUST_00322,2025-07-30,17,685,False,0
SESS_001895,CUST_00338,2025-07-30,8,847,False,0
SESS_001896,CUST_00339,2025-07-30,10,451,False,0
SESS_001897,CUST_00342,2025-07-30,3,118,True,0
SESS_001898,CUST_00342,2025-07-30,2,158,False,0
SESS_001899,CUST_00038,2025-07-31,4,181,False,0
SESS_001900,CUST_00139,2025-07-31,2,117,False,0
SESS_001901,CUST_00211,2025-07-31,3,21,False,0
SESS_001902,CUST_00226,2025-07-31,6,47,False,0
SESS_001903,CUST_00228,2025-07-31,3,62,False,0
SESS_001904,CUST_00294,2025-07-31,16,813,False,0
SESS_001905,CUST_00329,2025-07-31,19,704,False,0
SESS_001906,CUST_00341,2025-07-31,17,469,False,0
SESS_001907,CUST_00109,2025-08-01,2,26,False,0
SESS_001908,CUST_00121,2025-08-01,4,31,False,0
SESS_001909,CUST_00127,2025-08-01,5,754,False,0
SESS_001910,CUST_00137,2025-08-01,4,348,True,0
SESS_001911,CUST_00197,2025-08-01,4,98,False,0
SESS_001912,CUST_00252,2025-08-01,10,438,True,0
SESS_001913,CUST_00274,2025-08-01,1,42,False,0
SESS_001914,CUST_00324,2025-08-01,4,188,False,0
SESS_001915,CUST_00050,2025-08-02,14,348,False,0
SESS_001916,CUST_00055,2025-08-02,3,72,False,0
SESS_001917,CUST_00074,2025-08-02,3,88,False,0
SESS_001918,CUST_00123,2025-08-02,1,64,False,0
SESS_001919,CUST_00159,2025-08-02,2,202,False,0
SESS_001920,CUST_00279,2025-08-02,3,233,False,0
SESS_001921,CUST_00284,2025-08-02,3,141,False,0
SESS_001922,CUST_00308,2025-08-02,11,282,False,0
SESS_001923,CUST_00317,2025-08-02,2,113,False,0
SESS_001924,CUST_00318,2025-08-02,2,27,False,0
SESS_001925,CUST_00327,2025-08-02,11,668,False,0
SESS_001926,CUST_00339,2025-08-02,1,123,False,0
SESS_001927,CUST_00056,2025-08-03,1,97,False,0
SESS_001928,CUST_00111,2025-08-03,1,66,False,0
SESS_001929,CUST_00119,2025-08-03,15,266,False,0
SESS_001930,CUST_00134,2025-08-03,2,54,False,0
SESS_001931,CUST_00234,2025-08-03,4,206,False,0
SESS_001932,CUST_00242,2025-08-03,8,415,True,0
SESS_001933,CUST_00258,2025-08-03,9,877,False,1
SESS_001934,CUST_00262,2025-08-03,19,300,False,0
SESS_001935,CUST_00279,2025-08-03,1,158,False,0
SESS_001936,CUST_00284,2025-08-03,4,230,False,0
SESS_001937,CUST_00295,2025-08-03,1,118,False,0
SESS_001938,CUST_00314,2025-08-03,3,229,False,0
SESS_001939,CUST_00223,2025-08-04,2,160,False,0
SESS_001940,CUST_00287,2025-08-04,12,407,False,0
SESS_001941,CUST_00339,2025-08-04,2,100,False,0
SESS_001942,CUST_00007,2025-08-05,3,197,False,0
SESS_001943,CUST_00011,2025-08-05,3,124,False,0
SESS_001944,CUST_00059,2025-08-05,8,732,False,0
SESS_001945,CUST_00060,2025-08-05,1,234,False,0
SESS_001946,CUST_00127,2025-08-05,4,257,True,0
SESS_001947,CUST_00228,2025-08-05,3,307,True,0
SESS_001948,CUST_00303,2025-08-05,8,868,False,0
SESS_001949,CUST_00318,2025-08-05,2,67,False,0
SESS_001950,CUST_00327,2025-08-05,4,152,False,0
SESS_001951,CUST_00337,2025-08-05,2,139,False,0
SESS_001952,CUST_00068,2025-08-06,2,22,False,0
SESS_001953,CUST_00106,2025-08-06,18,458,False,0
SESS_001954,CUST_00236,2025-08-06,2,188,False,0
SESS_001955,CUST_00262,2025-08-06,1,89,False,0
SESS_001956,CUST_00283,2025-08-06,2,133,False,0
SESS_001957,CUST_00348,2025-08-06,9,420,False,1
SESS_001958,CUST_00354,2025-08-06,19,294,False,0
SESS_001959,CUST_00009,2025-08-07,2,102,False,0
SESS_001960,CUST_00012,2025-08-07,4,210,False,0
SESS_001961,CUST_00130,2025-08-07,3,21,False,0
SESS_001962,CUST_00211,2025-08-07,17,609,False,0
SESS_001963,CUST_00247,2025-08-07,9,790,False,0
SESS_001964,CUST_00255,2025-08-07,7,234,False,0
SESS_001965,CUST_00266,2025-08-07,3,122,False,0
SESS_001966,CUST_00274,2025-08-07,3,96,False,0
SESS_001967,CUST_00117,2025-08-08,8,424,False,1
SESS_001968,CUST_00121,2025-08-08,3,30,False,0
SESS_001969,CUST_00135,2025-08-08,2,182,False,0
SESS_001970,CUST_00139,2025-08-08,9,544,False,0
SESS_001971,CUST_00164,2025-08-08,12,820,False,0
SESS_001972,CUST_00173,2025-08-08,4,210,False,0
SESS_001973,CUST_00245,2025-08-08,11,461,False,0
SESS_001974,CUST_00247,2025-08-08,17,367,False,0
SESS_001975,CUST_00303,2025-08-08,1,214,False,0
SESS_001976,CUST_00323,2025-08-08,4,87,False,0
SESS_001977,CUST_00353,2025-08-08,10,315,True,0
SESS_001978,CUST_00357,2025-08-08,6,815,False,0
SESS_001979,CUST_00046,2025-08-09,12,391,True,0
SESS_001980,CUST_00186,2025-08-09,5,192,True,0
SESS_001981,CUST_00205,2025-08-09,11,282,False,0
SESS_001982,CUST_00288,2025-08-09,4,39,False,0
SESS_001983,CUST_00311,2025-08-09,1,192,False,0
SESS_001984,CUST_00333,2025-08-09,3,97,False,0
SESS_001985,CUST_00335,2025-08-09,13,77,True,0
SESS_001986,CUST_00002,2025-08-10,12,216,True,0
SESS_001987,CUST_00034,2025-08-10,21,364,False,0
SESS_001988,CUST_00098,2025-08-10,6,55,False,0
SESS_001989,CUST_00121,2025-08-10,4,120,False,0
SESS_001990,CUST_00211,2025-08-10,9,136,True,0
SESS_001991,CUST_00214,2025-08-10,17,416,False,0
SESS_001992,CUST_00219,2025-08-10,3,164,False,0
SESS_001993,CUST_00248,2025-08-10,10,372,True,0
SESS_001994,CUST_00304,2025-08-10,3,197,False,0
SESS_001995,CUST_00308,2025-08-10,6,905,False,0
SESS_001996,CUST_00309,2025-08-10,2,148,False,1
SESS_001997,CUST_00318,2025-08-10,2,187,False,0
SESS_001998,CUST_00327,2025-08-10,3,117,True,0
SESS_001999,CUST_00060,2025-08-11,3,101,False,0
SESS_002000,CUST_00078,2025-08-11,16,681,False,0
SESS_002001,CUST_00142,2025-08-11,1,115,False,0
SESS_002002,CUST_00171,2025-08-11,1,220,False,0
SESS_002003,CUST_00194,2025-08-11,6,120,False,0
SESS_002004,CUST_00270,2025-08-11,16,959,False,0
SESS_002005,CUST_00339,2025-08-11,12,874,False,0
SESS_002006,CUST_00350,2025-08-11,14,797,False,0
SESS_002007,CUST_00353,2025-08-11,18,243,False,1
SESS_002008,CUST_00008,2025-08-12,13,497,False,0
SESS_002009,CUST_00036,2025-08-12,1,81,False,0
SESS_002010,CUST_00063,2025-08-12,1,62,False,0
SESS_002011,CUST_00071,2025-08-12,2,217,False,0
SESS_002012,CUST_00165,2025-08-12,12,478,True,0
SESS_002013,CUST_00255,2025-08-12,22,264,False,0
SESS_002014,CUST_00258,2025-08-12,15,552,False,0
SESS_002015,CUST_00278,2025-08-12,1,72,False,0
SESS_002016,CUST_00287,2025-08-12,1,200,False,0
SESS_002017,CUST_00320,2025-08-12,1,104,False,0
SESS_002018,CUST_00326,2025-08-12,3,36,False,0
SESS_002019,CUST_00327,2025-08-12,18,610,False,0
SESS_002020,CUST_00330,2025-08-12,9,377,True,0
SESS_002021,CUST_00354,2025-08-12,1,116,False,0
SESS_002022,CUST_00060,2025-08-13,1,15,False,0
SESS_002023,CUST_00078,2025-08-13,19,652,False,0
SESS_002024,CUST_00121,2025-08-13,7,874,False,0
SESS_002025,CUST_00164,2025-08-13,7,493,False,0
SESS_002026,CUST_00179,2025-08-13,1,73,False,0
SESS_002027,CUST_00216,2025-08-13,4,37,False,0
SESS_002028,CUST_00283,2025-08-13,18,955,False,0
SESS_002029,CUST_00283,2025-08-13,2,52,False,1
SESS_002030,CUST_00355,2025-08-13,8,798,False,0
SESS_002031,CUST_00129,2025-08-14,11,132,True,0
SESS_002032,CUST_00146,2025-08-14,3,138,True,0
SESS_002033,CUST_00196,2025-08-14,13,475,True,0
SESS_002034,CUST_00291,2025-08-14,11,409,True,0
SESS_002035,CUST_00306,2025-08-14,2,41,False,0
SESS_002036,CUST_00346,2025-08-14,4,225,False,0
SESS_002037,CUST_00031,2025-08-15,3,22,False,0
SESS_002038,CUST_00201,2025-08-15,10,418,True,0
SESS_002039,CUST_00214,2025-08-15,16,920,False,0
SESS_002040,CUST_00225,2025-08-15,2,30,False,0
SESS_002041,CUST_00248,2025-08-15,3,185,False,0
SESS_002042,CUST_00320,2025-08-15,4,190,False,0
SESS_002043,CUST_00327,2025-08-15,16,411,False,0
SESS_002044,CUST_00330,2025-08-15,1,193,False,0
SESS_002045,CUST_00339,2025-08-15,12,448,False,0
SESS_002046,CUST_00353,2025-08-15,9,332,False,0
SESS_002047,CUST_00027,2025-08-16,21,892,False,0
SESS_002048,CUST_00034,2025-08-16,9,813,False,1
SESS_002049,CUST_00035,2025-08-16,6,314,True,0
SESS_002050,CUST_00136,2025-08-16,6,358,True,0
SESS_002051,CUST_00151,2025-08-16,3,134,False,0
SESS_002052,CUST_00195,2025-08-16,4,32,False,0
SESS_002053,CUST_00241,2025-08-16,2,46,False,0
SESS_002054,CUST_00286,2025-08-16,10,708,False,0
SESS_002055,CUST_00303,2025-08-16,6,830,False,0
SESS_002056,CUST_00331,2025-08-16,13,110,True,0
SESS_002057,CUST_00357,2025-08-16,1,213,False,0
SESS_002058,CUST_00358,2025-08-16,17,329,False,0
SESS_002059,CUST_00002,2025-08-17,4,25,False,0
SESS_002060,CUST_00013,2025-08-17,2,42,False,0
SESS_002061,CUST_00021,2025-08-17,6,227,False,0
SESS_002062,CUST_00056,2025-08-17,8,211,True,0
SESS_002063,CUST_00060,2025-08-17,17,183,False,0
SESS_002064,CUST_00091,2025-08-17,1,228,False,0
SESS_002065,CUST_00164,2025-08-17,15,782,False,1
SESS_002066,CUST_00244,2025-08-17,12,363,False,0
SESS_002067,CUST_00255,2025-08-17,11,932,False,0
SESS_002068,CUST_00274,2025-08-17,5,515,False,0
SESS_002069,CUST_00339,2025-08-17,17,377,False,0
SESS_002070,CUST_00345,2025-08-17,18,831,False,0
SESS_002071,CUST_00020,2025-08-18,1,229,False,0
SESS_002072,CUST_00078,2025-08-18,18,811,False,0
SESS_002073,CUST_00091,2025-08-18,2,52,False,0
SESS_002074,CUST_00188,2025-08-18,11,439,True,0
SESS_002075,CUST_00196,2025-08-18,4,252,True,1
SESS_002076,CUST_00213,2025-08-18,2,208,False,0
SESS_002077,CUST_00254,2025-08-18,8,342,False,0
SESS_002078,CUST_00283,2025-08-18,1,70,False,0
