order_id,customer_id,order_date,order_status,payment_method,shipping_cost,discount_amount,total_order_amount
ORD_01386,CUST_00468,2025-12-23 15:36:03,Delivered,Credit Card,0.0,54.1,216.4
ORD_01387,CUST_00487,2025-12-23 16:13:49,Returned,Credit Card,0.0,0.0,116.0
ORD_01388,CUST_00478,2025-12-23 18:03:08,Delivered,Credit Card,0.0,90.22,511.28
ORD_01389,CUST_00462,2025-12-23 20:50:09,Delivered,PayPal,0.0,20.0,301.99
ORD_01390,CUST_00480,2025-12-24 11:42:13,Delivered,Credit Card,0.0,20.0,396.98
ORD_01391,CUST_00356,2025-12-24 12:58:50,Delivered,PayPal,0.0,0.0,804.5
ORD_01392,CUST_00481,2025-12-24 13:45:34,Delivered,PayPal,0.0,0.0,570.0
ORD_01393,CUST_00441,2025-12-24 15:53:08,Delivered,Credit Card,0.0,0.0,748.99
ORD_01394,CUST_00488,2025-12-24 16:29:15,Delivered,PayPal,0.0,0.0,151.48
ORD_01395,CUST_00410,2025-12-24 16:32:13,Delivered,Credit Card,0.0,0.0,724.0
ORD_01396,CUST_00366,2025-12-24 16:35:41,Returned,Apple Pay,0.0,0.0,270.5
ORD_01397,CUST_00306,2025-12-24 17:28:17,Delivered,Credit Card,0.0,20.0,211.48
ORD_01398,CUST_00426,2025-12-24 17:54:01,Returned,Credit Card,0.0,0.0,450.0
ORD_01399,CUST_00400,2025-12-24 20:48:28,Delivered,Credit Card,0.0,0.0,435.99
ORD_01400,CUST_00467,2025-12-24 22:08:09,Delivered,Credit Card,0.0,0.0,626.0
ORD_01401,CUST_00453,2025-12-24 22:42:28,Delivered,Klarna / BNPL,5.99,0.0,79.49
ORD_01402,CUST_00453,2025-12-25 08:55:16,Delivered,PayPal,0.0,0.0,96.0
ORD_01403,CUST_00471,2025-12-25 10:13:17,Delivered,Klarna / BNPL,0.0,0.0,218.0
ORD_01404,CUST_00489,2025-12-25 10:15:40,Delivered,Klarna / BNPL,0.0,0.0,87.0
ORD_01405,CUST_00490,2025-12-25 11:43:47,Delivered,Credit Card,0.0,0.0,199.0
ORD_01406,CUST_00380,2025-12-25 13:08:23,Delivered,Credit Card,0.0,0.0,459.96
ORD_01407,CUST_00487,2025-12-25 13:27:03,Delivered,Credit Card,0.0,0.0,629.99
ORD_01408,CUST_00326,2025-12-25 17:54:52,Delivered,Credit Card,4.99,15.0,395.96
ORD_01409,CUST_00462,2025-12-25 18:00:29,Delivered,Credit Card,4.99,92.0,372.97
ORD_01410,CUST_00381,2025-12-25 18:41:29,Returned,Credit Card,0.0,86.9,347.58
ORD_01411,CUST_00440,2025-12-25 20:19:21,Delivered,Credit Card,0.0,25.0,613.5
ORD_01412,CUST_00487,2025-12-26 08:33:45,Delivered,Credit Card,0.0,0.0,565.48
ORD_01413,CUST_00492,2025-12-26 08:48:05,Delivered,Credit Card,0.0,19.1,171.9
ORD_01414,CUST_00453,2025-12-26 09:03:48,Returned,Apple Pay,0.0,13.8,78.2
ORD_01415,CUST_00367,2025-12-26 10:02:47,Delivered,Klarna / BNPL,0.0,53.77,304.72
ORD_01416,CUST_00474,2025-12-26 11:02:01,Delivered,PayPal,0.0,56.47,320.02
ORD_01417,CUST_00339,2025-12-26 12:01:00,Delivered,Apple Pay,5.99,9.9,62.09
ORD_01418,CUST_00470,2025-12-26 14:15:33,Delivered,Credit Card,4.99,30.9,128.59
ORD_01419,CUST_00481,2025-12-26 15:14:23,Delivered,Credit Card,0.0,25.0,284.0
ORD_01420,CUST_00470,2025-12-26 15:36:55,Delivered,Apple Pay,0.0,0.0,337.97
ORD_01421,CUST_00419,2025-12-26 15:57:49,Delivered,Klarna / BNPL,0.0,0.0,278.99
ORD_01422,CUST_00434,2025-12-26 17:49:57,Delivered,Credit Card,5.99,15.6,29.38
ORD_01423,CUST_00398,2025-12-26 20:42:51,Delivered,Credit Card,0.0,15.0,630.48
ORD_01424,CUST_00434,2025-12-26 20:45:09,Delivered,Klarna / BNPL,0.0,224.48,897.94
ORD_01425,CUST_00491,2025-12-26 20:59:01,Returned,Credit Card,0.0,0.0,795.0
ORD_01426,CUST_00106,2025-12-26 21:18:19,Delivered,Apple Pay,0.0,0.0,170.5
ORD_01427,CUST_00481,2025-12-26 21:24:13,Returned,PayPal,0.0,0.0,552.5
ORD_01428,CUST_00497,2025-12-27 08:11:29,Delivered,Credit Card,4.99,25.0,374.97
ORD_01429,CUST_00447,2025-12-27 08:25:45,Delivered,PayPal,0.0,0.0,245.5
ORD_01430,CUST_00469,2025-12-27 11:03:50,Delivered,PayPal,0.0,23.47,133.02
ORD_01431,CUST_00406,2025-12-27 12:28:10,Delivered,Credit Card,0.0,9.1,81.89
ORD_01432,CUST_00419,2025-12-27 13:49:31,Delivered,Klarna / BNPL,0.0,0.0,454.0
ORD_01433,CUST_00485,2025-12-27 14:50:00,Delivered,PayPal,0.0,57.67,326.81
ORD_01434,CUST_00448,2025-12-27 15:56:30,Delivered,Credit Card,0.0,0.0,361.99
ORD_01435,CUST_00485,2025-12-27 16:30:35,Delivered,Klarna / BNPL,0.0,0.0,114.0
ORD_01436,CUST_00496,2025-12-27 16:43:59,Delivered,Credit Card,0.0,49.8,448.2
ORD_01437,CUST_00110,2025-12-27 17:19:31,Delivered,Credit Card,0.0,0.0,566.5
ORD_01438,CUST_00179,2025-12-27 18:14:24,Delivered,PayPal,0.0,0.0,255.5
ORD_01439,CUST_00485,2025-12-27 18:15:10,Delivered,Klarna / BNPL,0.0,0.0,235.96
ORD_01440,CUST_00493,2025-12-27 19:14:58,Delivered,PayPal,0.0,0.0,183.0
ORD_01441,CUST_00485,2025-12-27 20:26:33,Delivered,PayPal,0.0,53.1,300.88
ORD_01442,CUST_00339,2025-12-27 22:14:13,Returned,Credit Card,0.0,0.0,325.49
ORD_01443,CUST_00441,2025-12-27 22:28:52,Delivered,Credit Card,0.0,0.0,511.0
ORD_01444,CUST_00449,2025-12-27 22:47:45,Delivered,Credit Card,8.99,3.8,43.19
ORD_01445,CUST_00406,2025-12-28 08:04:10,Delivered,Apple Pay,0.0,25.0,202.0
ORD_01446,CUST_00495,2025-12-28 08:25:35,Delivered,Credit Card,4.99,0.0,466.48
ORD_01447,CUST_00469,2025-12-28 08:55:33,Returned,Credit Card,0.0,15.45,139.05
ORD_01448,CUST_00493,2025-12-28 10:58:46,Delivered,Apple Pay,0.0,0.0,362.5
ORD_01449,CUST_00119,2025-12-28 11:10:59,Delivered,Apple Pay,0.0,0.0,494.49
ORD_01450,CUST_00467,2025-12-28 11:37:12,Delivered,Apple Pay,0.0,0.0,170.49
ORD_01451,CUST_00421,2025-12-28 12:24:07,Delivered,PayPal,0.0,0.0,354.48
ORD_01452,CUST_00481,2025-12-28 17:46:55,Delivered,Credit Card,0.0,0.0,167.0
ORD_01453,CUST_00485,2025-12-28 18:26:27,Delivered,Credit Card,4.99,101.4,410.57
ORD_01454,CUST_00469,2025-12-28 22:04:42,Delivered,Apple Pay,0.0,273.94,2465.51
ORD_01455,CUST_00469,2025-12-28 22:15:30,Returned,Credit Card,5.99,11.1,68.88
ORD_01456,CUST_00314,2025-12-28 22:32:22,Delivered,Apple Pay,0.0,0.0,364.98
ORD_01457,CUST_00419,2025-12-29 08:53:34,Delivered,Credit Card,4.99,0.0,393.48
ORD_01458,CUST_00485,2025-12-29 09:57:46,Delivered,Apple Pay,0.0,0.0,197.5
ORD_01459,CUST_00279,2025-12-29 11:16:14,Delivered,PayPal,0.0,0.0,267.5
ORD_01460,CUST_00487,2025-12-29 13:11:47,Delivered,Credit Card,0.0,38.2,152.8
ORD_01461,CUST_00453,2025-12-29 13:28:59,Delivered,PayPal,0.0,0.0,367.49
ORD_01462,CUST_00188,2025-12-29 13:39:32,Delivered,PayPal,0.0,10.0,90.5
ORD_01463,CUST_00426,2025-12-29 14:00:21,Delivered,Credit Card,4.99,40.8,168.17
ORD_01464,CUST_00448,2025-12-29 17:02:46,Delivered,Credit Card,0.0,10.0,642.5
ORD_01465,CUST_00472,2025-12-29 18:27:24,Delivered,Apple Pay,0.0,104.0,416.0
ORD_01466,CUST_00153,2025-12-29 18:38:40,Delivered,PayPal,0.0,0.0,592.0
ORD_01467,CUST_00419,2025-12-29 20:37:58,Delivered,Apple Pay,4.99,49.05,282.93
ORD_01468,CUST_00498,2025-12-29 20:45:31,Delivered,Credit Card,0.0,25.0,116.0
ORD_01469,CUST_00495,2025-12-29 22:07:04,Delivered,PayPal,0.0,0.0,572.5
ORD_01470,CUST_00339,2025-12-30 08:07:45,Delivered,Credit Card,0.0,17.7,159.29
ORD_01471,CUST_00125,2025-12-30 09:20:54,Delivered,PayPal,0.0,0.0,254.5
ORD_01472,CUST_00485,2025-12-30 09:24:31,Delivered,PayPal,0.0,0.0,423.5
ORD_01473,CUST_00498,2025-12-30 09:30:38,Delivered,Credit Card,0.0,25.0,342.98
ORD_01474,CUST_00434,2025-12-30 11:12:57,Delivered,Credit Card,4.99,23.99,100.97
ORD_01475,CUST_00366,2025-12-30 11:53:56,Delivered,Klarna / BNPL,4.99,0.0,414.96
ORD_01476,CUST_00495,2025-12-30 12:16:55,Delivered,Apple Pay,0.0,0.0,241.99
ORD_01477,CUST_00410,2025-12-30 15:20:06,Returned,PayPal,4.99,0.0,154.99
ORD_01478,CUST_00498,2025-12-30 15:25:44,Delivered,Apple Pay,0.0,50.25,452.24
ORD_01479,CUST_00462,2025-12-30 16:39:19,Delivered,Apple Pay,0.0,13.0,116.98
ORD_01480,CUST_00494,2025-12-30 17:07:09,Delivered,Apple Pay,0.0,0.0,236.98
ORD_01481,CUST_00279,2025-12-30 18:16:12,Delivered,PayPal,0.0,108.49,433.95
ORD_01482,CUST_00485,2025-12-30 18:35:38,Delivered,Klarna / BNPL,0.0,72.3,289.2
ORD_01483,CUST_00485,2025-12-30 18:48:19,Delivered,Credit Card,0.0,28.15,253.31
ORD_01484,CUST_00462,2025-12-30 19:04:57,Delivered,Credit Card,0.0,0.0,302.48
ORD_01485,CUST_00462,2025-12-30 19:44:01,Returned,Klarna / BNPL,0.0,0.0,197.99
ORD_01486,CUST_00449,2025-12-30 20:30:01,Delivered,Credit Card,0.0,10.0,165.99
ORD_01487,CUST_00447,2025-12-30 21:12:50,Delivered,Klarna / BNPL,0.0,91.12,516.38
ORD_01488,CUST_00493,2025-12-31 09:19:04,Delivered,Credit Card,0.0,86.15,775.35
ORD_01489,CUST_00499,2025-12-31 12:00:05,Delivered,PayPal,4.99,8.4,80.59
ORD_01490,CUST_00500,2025-12-31 13:09:47,Delivered,Credit Card,0.0,15.0,651.95
ORD_01491,CUST_00258,2025-12-31 13:38:50,Delivered,Credit Card,0.0,0.0,203.49
ORD_01492,CUST_00496,2025-12-31 13:47:09,Returned,Credit Card,0.0,0.0,528.5
ORD_01493,CUST_00430,2025-12-31 14:00:30,Delivered,PayPal,0.0,0.0,126.0
ORD_01494,CUST_00472,2025-12-31 14:12:32,Delivered,PayPal,5.99,25.0,54.49
ORD_01495,CUST_00453,2025-12-31 14:32:41,Delivered,Credit Card,0.0,31.88,180.62
ORD_01496,CUST_00467,2025-12-31 15:06:40,Returned,Apple Pay,0.0,13.15,118.35
ORD_01497,CUST_00487,2025-12-31 18:44:28,Delivered,PayPal,0.0,0.0,332.0
ORD_01498,CUST_00383,2025-12-31 20:17:44,Delivered,Apple Pay,0.0,20.0,429.49
ORD_01499,CUST_00496,2025-12-31 21:38:01,Delivered,PayPal,0.0,40.84,367.61
ORD_01500,CUST_00487,2025-12-31 22:47:02,Delivered,Klarna / BNPL,0.0,10.0,106.49
